IR,QC,QD,Tavg,Tmin,Tmax,chargetime,cycle,battery_id,cycle_life,C1,Q1,C2
0.01700424,1.0804442,1.0806355,31.21372200628929,29.447643,34.162807,13.425711666666514,102.0,b1c1,1179.0,3.6,80.0,3.6
0.016592897,1.0746185,1.0752757,33.43886039000011,30.554556,36.897945,11.73492166666668,2.0,b1c10,906.0,5.4,50.0,3.0
0.016550891,1.0756552,1.0762031,33.483850706096575,30.641518,36.926151,11.651226666666664,3.0,b1c10,906.0,5.4,50.0,3.0
0.016571298,1.0760249,1.076798,33.47077766606015,30.650965,36.801983,11.735163333333336,4.0,b1c10,906.0,5.4,50.0,3.0
0.016533937,1.0766034,1.0774403,33.530111325345686,30.776867,36.92947,11.734850000000003,5.0,b1c10,906.0,5.4,50.0,3.0
0.016491856,1.0772562,1.0779266,33.50389700719427,30.624756,36.870781,11.735015000000022,6.0,b1c10,906.0,5.4,50.0,3.0
0.016484424,1.0778884,1.0786115,33.5344410063578,30.702646,36.826714,11.651436666666692,7.0,b1c10,906.0,5.4,50.0,3.0
0.016480051,1.0782876,1.078968,33.5156145469314,30.639105,36.886253,11.73490500000001,8.0,b1c10,906.0,5.4,50.0,3.0
0.016467327,1.0785944,1.0792266,33.473719708746735,30.792782,36.944916,11.651514999999987,9.0,b1c10,906.0,5.4,50.0,3.0
0.01646658,1.0788292,1.0795403,33.4643441408966,30.756222,36.947571,11.735158333333311,10.0,b1c10,906.0,5.4,50.0,3.0
0.01646856,1.0790125,1.0797315,33.40600653272727,30.741661,36.83522,11.651694999999988,11.0,b1c10,906.0,5.4,50.0,3.0
0.016643427,1.0757337,1.075829,32.826765841818094,30.301788,36.596527,11.65177333333316,13.0,b1c10,906.0,5.4,50.0,3.0
0.016488304,1.079211,1.079682,33.28291942640506,30.429893,36.674332,11.735821666666745,14.0,b1c10,906.0,5.4,50.0,3.0
0.016466245,1.0802435,1.0807199,33.33681580109488,30.374638,36.701111,11.7351483333332,15.0,b1c10,906.0,5.4,50.0,3.0
0.016516954,1.0804377,1.0809921,33.10930577808223,30.155146,36.602112,11.651861666666568,16.0,b1c10,906.0,5.4,50.0,3.0
0.016510082,1.0806892,1.0812187,33.14846133518002,30.165552,36.567257,11.651660000000025,17.0,b1c10,906.0,5.4,50.0,3.0
0.01651424,1.0808566,1.0814346,33.106096102003626,30.245504,36.689816,11.651788333333146,18.0,b1c10,906.0,5.4,50.0,3.0
0.016494287,1.0809444,1.0815499,33.10628836272728,30.141638,36.595348,11.734980000000116,19.0,b1c10,906.0,5.4,50.0,3.0
0.016522102,1.0810454,1.0816516,33.09954341839493,30.243607,36.680359,11.735071666666771,20.0,b1c10,906.0,5.4,50.0,3.0
0.016524145,1.0811632,1.0817965,33.08861032068651,30.235731,36.783504,11.651770000000154,21.0,b1c10,906.0,5.4,50.0,3.0
0.016513627,1.0812671,1.0818614,33.107972482014425,30.229649,36.753082,11.651484999999957,22.0,b1c10,906.0,5.4,50.0,3.0
0.016508348,1.0813242,1.0819616,33.14823349178837,30.189486,36.726429,11.652034999999888,23.0,b1c10,906.0,5.4,50.0,3.0
0.016518211,1.081388,1.0820825,33.134724632204914,30.291403,36.792656,11.735429999999903,24.0,b1c10,906.0,5.4,50.0,3.0
0.016520184,1.0814518,1.0821253,33.171130119199184,30.357611,36.740273,11.735285000000053,25.0,b1c10,906.0,5.4,50.0,3.0
0.016517488,1.0816045,1.0822605,33.22028867915906,30.403835,36.691628,11.651536666666653,26.0,b1c10,906.0,5.4,50.0,3.0
0.016529866,1.0816967,1.0823424,33.21363877817852,30.459284,36.737526,11.651915000000008,27.0,b1c10,906.0,5.4,50.0,3.0
0.016522929,1.081718,1.0824169,33.22714108974357,30.421097,36.695324,11.652169999999993,28.0,b1c10,906.0,5.4,50.0,3.0
0.016516792,1.081746,1.0824099,33.20511016560512,30.43557,36.630547,11.735128333333462,29.0,b1c10,906.0,5.4,50.0,3.0
0.016538013,1.0817502,1.08244,33.046358464516075,30.06431,36.493572,11.735303333333286,30.0,b1c10,906.0,5.4,50.0,3.0
0.016545575,1.0818006,1.0825157,33.05744721415611,30.283293,36.58289,11.735543333333286,31.0,b1c10,906.0,5.4,50.0,3.0
0.01652175,1.0818222,1.0825795,33.09110253725852,30.297462,36.724018,11.651663333333271,32.0,b1c10,906.0,5.4,50.0,3.0
0.016518844,1.081865,1.0825913,33.03077316014899,30.282537,36.455139,11.735026666666815,33.0,b1c10,906.0,5.4,50.0,3.0
0.016525554,1.0819128,1.0826315,33.031760399283854,30.170429,36.599316,11.735013333333091,34.0,b1c10,906.0,5.4,50.0,3.0
0.016522512,1.0818763,1.0825847,33.061227932371594,30.239243,36.668285,11.651531666666658,35.0,b1c10,906.0,5.4,50.0,3.0
0.016510461,1.081869,1.0826018,33.11969258845105,30.319269,36.491947,11.735176666666424,36.0,b1c10,906.0,5.4,50.0,3.0
0.01650654,1.0818763,1.0825679,33.04764430353817,30.062696,36.540691,11.651630000000296,37.0,b1c10,906.0,5.4,50.0,3.0
0.016506502,1.0818446,1.0825049,33.05668326875003,30.15004,36.609501,11.65197500000019,38.0,b1c10,906.0,5.4,50.0,3.0
0.016522914,1.0817624,1.0824662,33.15098668425846,30.229271,36.713104,11.652141666666529,39.0,b1c10,906.0,5.4,50.0,3.0
0.016543062,1.0817277,1.0824645,33.138963599284416,30.15456,36.584595,11.735824999999991,40.0,b1c10,906.0,5.4,50.0,3.0
0.016524149,1.0816884,1.0824524,33.06471163035722,30.139824,36.604229,11.65249166666666,41.0,b1c10,906.0,5.4,50.0,3.0
0.016533891,1.0817264,1.0824513,33.02586952694077,29.986389,36.602711,11.651766666666663,42.0,b1c10,906.0,5.4,50.0,3.0
0.016540404,1.0817457,1.0824255,33.07659510267863,30.232197,36.738674,11.651570000000357,43.0,b1c10,906.0,5.4,50.0,3.0
0.01653105,1.0817282,1.0824267,33.14730093154494,30.151276,36.750191,11.734960000000138,44.0,b1c10,906.0,5.4,50.0,3.0
0.01652628,1.0817569,1.0824559,33.168454672000024,30.256065,36.719994,11.735081666666762,45.0,b1c10,906.0,5.4,50.0,3.0
0.016533021,1.0817369,1.0824442,33.19036732568809,30.258591,36.781181,11.73545333333362,46.0,b1c10,906.0,5.4,50.0,3.0
0.016545301,1.0817325,1.0824325,33.13847730969488,30.103642,36.834621,11.651529999999912,47.0,b1c10,906.0,5.4,50.0,3.0
0.016568514,1.0817499,1.0824486,33.08185176025534,30.157425,36.791061,11.734931666666911,48.0,b1c10,906.0,5.4,50.0,3.0
0.016565533,1.0817335,1.0824261,33.10954160234435,30.267847,36.746384,11.735086666666517,49.0,b1c10,906.0,5.4,50.0,3.0
0.016550977,1.0817409,1.0824872,33.189084880758735,30.260288,36.842686,11.735275000000062,50.0,b1c10,906.0,5.4,50.0,3.0
0.01656756,1.0817754,1.0825036,33.15429293472344,30.354259,36.796558,11.73537000000021,51.0,b1c10,906.0,5.4,50.0,3.0
0.016563805,1.0817832,1.0825725,33.194057187499986,30.314253,36.929539,11.65164833333353,52.0,b1c10,906.0,5.4,50.0,3.0
0.016570438,1.0817678,1.0825059,33.19994286877823,30.28874,36.83654,11.734933333333174,53.0,b1c10,906.0,5.4,50.0,3.0
0.016579287,1.0817661,1.0825112,33.201455189908245,30.281403,36.943764,11.651770000000154,54.0,b1c10,906.0,5.4,50.0,3.0
0.016572535,1.081823,1.0825285,33.212497557362255,30.390011,36.952282,11.735279999999817,55.0,b1c10,906.0,5.4,50.0,3.0
0.016570948,1.0817251,1.0824598,33.22852673351146,30.34313,36.90731,11.651973333333444,56.0,b1c10,906.0,5.4,50.0,3.0
0.01659332,1.0817318,1.0824257,33.21700438683501,30.383467,36.911224,11.651956666666472,57.0,b1c10,906.0,5.4,50.0,3.0
0.016603632,1.081674,1.082409,33.07613324886051,30.276974,36.895996,11.735211666667116,58.0,b1c10,906.0,5.4,50.0,3.0
0.016600547,1.0816839,1.0824156,33.083959416741656,30.182665,36.661289,11.651831666666356,59.0,b1c10,906.0,5.4,50.0,3.0
0.016597725,1.081758,1.0824893,33.07130796402877,30.196859,36.717804,11.652543333333352,60.0,b1c10,906.0,5.4,50.0,3.0
0.016599644,1.0817317,1.0824476,33.08540669024169,30.072224,36.653931,11.735136666666463,61.0,b1c10,906.0,5.4,50.0,3.0
0.016610544,1.0816833,1.0824362,33.08582076986312,30.163006,36.82452,11.651866666667049,62.0,b1c10,906.0,5.4,50.0,3.0
0.0166103,1.0817409,1.0824374,33.13602643106625,30.320004,36.870144,11.6515399999999,63.0,b1c10,906.0,5.4,50.0,3.0
0.016608896,1.0816721,1.0824028,33.07763470413661,30.19433,36.846054,11.651628333333065,64.0,b1c10,906.0,5.4,50.0,3.0
0.01661063,1.0816189,1.0823745,33.24645255384606,30.300104,37.077911,11.651830000000096,65.0,b1c10,906.0,5.4,50.0,3.0
0.016535666,1.0818881,1.0826026,33.59405706618966,30.771912,37.392082,11.735258333333087,66.0,b1c10,906.0,5.4,50.0,3.0
0.016462386,1.0820564,1.0828279,33.8303538867404,30.957697,37.562042,11.651780000000144,67.0,b1c10,906.0,5.4,50.0,3.0
0.016416315,1.0822256,1.0829552,33.93323454259258,31.058559,37.614693,11.651833333333586,68.0,b1c10,906.0,5.4,50.0,3.0
0.016397769,1.0822217,1.0829769,33.96154001693412,31.066025,37.601635,11.73560499999973,69.0,b1c10,906.0,5.4,50.0,3.0
0.016424328,1.0819641,1.0827146,33.52286275495501,30.429893,36.911011,11.651443333333496,70.0,b1c10,906.0,5.4,50.0,3.0
0.016606981,1.081709,1.0824435,33.1349268833922,30.335388,36.914589,11.65171833333346,71.0,b1c10,906.0,5.4,50.0,3.0
0.016587803,1.0816138,1.0823486,33.2133697457169,30.22159,36.809731,11.652196666666716,72.0,b1c10,906.0,5.4,50.0,3.0
0.01658912,1.0815638,1.0823057,33.12264420999993,30.133825,36.864044,11.73507333333352,73.0,b1c10,906.0,5.4,50.0,3.0
0.016581312,1.0815617,1.0822901,33.22522652855844,30.130005,36.955292,11.651973333333444,74.0,b1c10,906.0,5.4,50.0,3.0
0.016592443,1.0814998,1.0822208,33.220405304151605,30.109451,37.044136,11.65165833333352,75.0,b1c10,906.0,5.4,50.0,3.0
0.016574815,1.081439,1.0821538,33.205407745960535,30.156303,36.964161,11.651640000000286,76.0,b1c10,906.0,5.4,50.0,3.0
0.016578414,1.0814233,1.082141,33.247228703366616,30.12348,37.127045,11.6518016666659,77.0,b1c10,906.0,5.4,50.0,3.0
0.016585538,1.0813706,1.0820832,33.236748693989064,30.066833,37.089622,11.735050000000047,78.0,b1c10,906.0,5.4,50.0,3.0
0.016579008,1.0813633,1.0820863,33.235054097914805,30.118097,37.108963,11.735203333333873,79.0,b1c10,906.0,5.4,50.0,3.0
0.01659113,1.0813369,1.0820327,33.26049502123893,30.138205,37.097439,11.73485333333374,80.0,b1c10,906.0,5.4,50.0,3.0
0.016624101,1.0812728,1.0820233,33.21088145242364,30.069523,37.14278,11.651820000000104,81.0,b1c10,906.0,5.4,50.0,3.0
0.016632721,1.0812483,1.0819787,33.14781020891368,30.139996,37.164097,11.652088333332602,82.0,b1c10,906.0,5.4,50.0,3.0
0.016627746,1.0812008,1.0819125,33.237678992838035,30.082624,37.151264,11.65187333333403,83.0,b1c10,906.0,5.4,50.0,3.0
0.016657759,1.0811336,1.0818692,33.130296678222166,30.012751,37.101238,11.735286666666314,84.0,b1c10,906.0,5.4,50.0,3.0
0.016635526,1.0811877,1.0818971,33.17052152488692,30.141224,37.072235,11.73494166666642,85.0,b1c10,906.0,5.4,50.0,3.0
0.016642246,1.0811491,1.0818744,33.14405807590473,30.208168,36.988251,11.652041666666628,86.0,b1c10,906.0,5.4,50.0,3.0
0.016658762,1.0811021,1.0818655,33.12121527536235,30.256065,36.986603,11.652191666666962,87.0,b1c10,906.0,5.4,50.0,3.0
0.016665533,1.0810884,1.0818673,33.14948402552825,30.208111,37.098904,11.65172999999971,88.0,b1c10,906.0,5.4,50.0,3.0
0.016671665,1.0810504,1.0818383,33.11922460467213,30.158726,37.064091,11.651688333333974,89.0,b1c10,906.0,5.4,50.0,3.0
0.016671829,1.0810348,1.0818164,33.14306842493177,30.26272,36.997002,11.73517666666691,90.0,b1c10,906.0,5.4,50.0,3.0
0.016664356,1.0810252,1.0817773,33.118301633243085,30.2365,37.009586,11.65192500000024,91.0,b1c10,906.0,5.4,50.0,3.0
0.016668957,1.0810621,1.0818236,33.13156416864164,30.138435,36.99345,11.73522333333288,92.0,b1c10,906.0,5.4,50.0,3.0
0.016656507,1.0809978,1.0817376,33.12581224597499,30.176809,37.017181,11.652373333333523,93.0,b1c10,906.0,5.4,50.0,3.0
0.016666766,1.0810226,1.0817573,33.18402422343333,30.122677,37.084442,11.651620000000303,94.0,b1c10,906.0,5.4,50.0,3.0
0.016672825,1.0809885,1.0817319,33.12979082110096,30.195265,36.990826,11.65262333333376,95.0,b1c10,906.0,5.4,50.0,3.0
0.016676411,1.0809765,1.0817095,33.1301652582662,30.116907,37.036831,11.73608833333322,96.0,b1c10,906.0,5.4,50.0,3.0
0.016666505,1.0809894,1.0816926,33.17737498994514,30.226875,37.106819,11.651916666667482,97.0,b1c10,906.0,5.4,50.0,3.0
0.016678397,1.0809221,1.0817037,33.15275375451268,30.225531,37.048256,11.735201666667129,98.0,b1c10,906.0,5.4,50.0,3.0
0.016675577,1.0809529,1.0817119,33.16057082422587,30.215694,37.052204,11.651896666666532,99.0,b1c10,906.0,5.4,50.0,3.0
0.016675979,1.0809214,1.0816405,33.18710597534247,30.209927,37.098465,11.734813333332813,100.0,b1c10,906.0,5.4,50.0,3.0
0.016676221,1.0808684,1.0815996,33.21045574629627,30.329887,37.118027,11.734943333333163,101.0,b1c10,906.0,5.4,50.0,3.0
0.016694454,1.080816,1.0815657,33.14629762216165,30.151602,37.186424,11.735490000000572,102.0,b1c10,906.0,5.4,50.0,3.0
0.016575078,1.0528742,1.0537786,32.939408024702615,30.318392,36.335678,11.652421666666667,2.0,b1c11,788.0,5.4,50.0,3.0
0.016582273,1.0543745,1.0550324,33.04455808545456,30.389799,36.386898,11.652196666666685,3.0,b1c11,788.0,5.4,50.0,3.0
0.016587827,1.0553068,1.0558786,32.9960785625,30.407179,36.227871,11.735339999999995,4.0,b1c11,788.0,5.4,50.0,3.0
0.016545463,1.0558809,1.0564448,33.034698610659404,30.539524,36.297485,11.652274999999948,5.0,b1c11,788.0,5.4,50.0,3.0
0.016491279,1.0564305,1.0570793,33.01669086200548,30.388439,36.302906,11.652146666666644,6.0,b1c11,788.0,5.4,50.0,3.0
0.01641888,1.0569655,1.0575227,33.02619854136034,30.474726,36.24453,11.73554166666666,7.0,b1c11,788.0,5.4,50.0,3.0
0.01634066,1.0572027,1.0577066,32.996228958408544,30.410984,36.339184,11.652010000000034,8.0,b1c11,788.0,5.4,50.0,3.0
0.016249046,1.0573579,1.0579443,33.02155920606602,30.535223,36.28883,11.652061666666668,9.0,b1c11,788.0,5.4,50.0,3.0
0.016196392,1.0575953,1.0581003,33.00305847166362,30.508917,36.342709,11.73505166666667,10.0,b1c11,788.0,5.4,50.0,3.0
0.016150188,1.0576496,1.0582161,32.96889221047792,30.484074,36.286774,11.652495000000028,11.0,b1c11,788.0,5.4,50.0,3.0
0.016270947,1.0547206,1.0546725,32.393739916211324,30.171135,36.077316,11.735238333333353,13.0,b1c11,788.0,5.4,50.0,3.0
0.016120054,1.0580127,1.0581912,32.81967541296304,30.248886,36.081028,11.65196833333345,14.0,b1c11,788.0,5.4,50.0,3.0
0.016096748,1.058983,1.0592513,32.822313382727295,30.151056,36.163666,11.65217166666674,15.0,b1c11,788.0,5.4,50.0,3.0
0.016137289,1.0590962,1.0594341,32.68773510018549,30.026423,36.071537,11.652328333333328,16.0,b1c11,788.0,5.4,50.0,3.0
0.016119121,1.0593565,1.0597637,32.697389430894255,30.052046,36.015701,11.652194999999969,17.0,b1c11,788.0,5.4,50.0,3.0
0.016123168,1.0594571,1.0598733,32.69605374418598,30.121933,36.132362,11.735338333333493,18.0,b1c11,788.0,5.4,50.0,3.0
0.016121097,1.0595984,1.0600343,32.700295984432266,30.036146,36.092865,11.736013333333297,19.0,b1c11,788.0,5.4,50.0,3.0
0.016137872,1.0596313,1.0601169,32.648459298453226,30.12915,36.119118,11.73511833333323,20.0,b1c11,788.0,5.4,50.0,3.0
0.016145784,1.0597351,1.060204,32.679935791512946,30.123228,36.20731,11.735384999999953,21.0,b1c11,788.0,5.4,50.0,3.0
0.016130904,1.0598387,1.0603255,32.67690428467813,30.062363,36.152897,11.735359999999975,22.0,b1c11,788.0,5.4,50.0,3.0
0.016130663,1.0598936,1.0603709,32.70484728818183,30.057688,36.136368,11.65181333333312,23.0,b1c11,788.0,5.4,50.0,3.0
0.016139584,1.0599275,1.060411,32.687511292792784,30.138443,36.116703,11.735530000000049,24.0,b1c11,788.0,5.4,50.0,3.0
0.016136453,1.0599971,1.0604973,32.724356215328484,30.206743,36.11216,11.652261666666648,25.0,b1c11,788.0,5.4,50.0,3.0
0.01612369,1.0600778,1.0605817,32.69477456749555,30.240953,36.147202,11.735414999999922,26.0,b1c11,788.0,5.4,50.0,3.0
0.016135296,1.060147,1.0606208,32.7699047488909,30.291454,36.069427,11.735546666666778,27.0,b1c11,788.0,5.4,50.0,3.0
0.01613226,1.0601566,1.0606647,32.75036418190122,30.232386,36.057327,11.652261666666892,28.0,b1c11,788.0,5.4,50.0,3.0
0.016137712,1.060092,1.0605912,32.71539770566727,30.233732,36.012482,11.652123333333291,29.0,b1c11,788.0,5.4,50.0,3.0
0.01615157,1.0600882,1.0606567,32.63593903981904,29.937603,35.879112,11.652153333333263,30.0,b1c11,788.0,5.4,50.0,3.0
0.016161004,1.0602045,1.0607418,32.60392271377135,30.111406,35.979317,11.652376666666775,31.0,b1c11,788.0,5.4,50.0,3.0
0.016144108,1.0602536,1.0607618,32.66518624329338,30.099218,36.130775,11.652331666666578,32.0,b1c11,788.0,5.4,50.0,3.0
0.016129872,1.0602115,1.0607289,32.59628749079196,30.095163,35.837601,11.652424999999978,33.0,b1c11,788.0,5.4,50.0,3.0
0.016155588,1.0602535,1.0608156,32.570470272317365,30.008249,35.973076,11.65208500000008,34.0,b1c11,788.0,5.4,50.0,3.0
0.016127387,1.0602161,1.0607839,32.615230297272674,30.083368,36.042171,11.652556666666836,35.0,b1c11,788.0,5.4,50.0,3.0
0.01612686,1.0602318,1.060778,32.617874288073374,30.140364,35.86903,11.652489999999911,36.0,b1c11,788.0,5.4,50.0,3.0
0.016132249,1.060288,1.0608572,32.62042832310466,29.974417,35.898205,11.652283333333616,37.0,b1c11,788.0,5.4,50.0,3.0
0.016130127,1.0602574,1.0607986,32.5960310381124,30.053724,35.960285,11.651714999999967,38.0,b1c11,788.0,5.4,50.0,3.0
0.016138095,1.0601904,1.0607476,32.68145340571938,30.146164,36.070057,11.652460000000428,39.0,b1c11,788.0,5.4,50.0,3.0
0.016161393,1.060172,1.0607281,32.64176358183443,30.075205,35.98724,11.735335,40.0,b1c11,788.0,5.4,50.0,3.0
0.016150547,1.0602158,1.0607802,32.656555377341704,30.007942,36.021038,11.65155833333362,41.0,b1c11,788.0,5.4,50.0,3.0
0.01615491,1.060245,1.0608294,32.56730198283643,29.879915,35.94857,11.651776666666652,42.0,b1c11,788.0,5.4,50.0,3.0
0.016152544,1.0602744,1.0607998,32.61304082739728,30.116276,36.059032,11.735226666666858,43.0,b1c11,788.0,5.4,50.0,3.0
0.016133958,1.0602654,1.0608656,32.678421460346414,30.016243,36.007404,11.652081666666588,44.0,b1c11,788.0,5.4,50.0,3.0
0.016140357,1.0602973,1.0608354,32.67749795964124,30.089722,36.015076,11.652013333333404,45.0,b1c11,788.0,5.4,50.0,3.0
0.016141461,1.0602962,1.0608411,32.69466982262442,30.098543,36.122364,11.65206666666636,46.0,b1c11,788.0,5.4,50.0,3.0
0.01614463,1.0602219,1.0608016,32.68010841480826,29.942745,36.122902,11.6522583333334,47.0,b1c11,788.0,5.4,50.0,3.0
0.016170664,1.0602095,1.0607896,32.643227670289825,30.001354,36.117344,11.652021666666649,48.0,b1c11,788.0,5.4,50.0,3.0
0.01616437,1.0602019,1.0607409,32.69636135082875,30.07955,36.104324,11.735236666666848,49.0,b1c11,788.0,5.4,50.0,3.0
0.016156863,1.0602093,1.0607976,32.71107616788325,30.061871,36.159992,11.652873333333506,50.0,b1c11,788.0,5.4,50.0,3.0
0.016173866,1.060285,1.0608244,32.7370527890412,30.148834,36.161537,11.65182166666685,51.0,b1c11,788.0,5.4,50.0,3.0
0.01617147,1.0602638,1.0608104,32.73929745536524,30.135296,36.291382,11.735573333333498,52.0,b1c11,788.0,5.4,50.0,3.0
0.016167905,1.0602605,1.0608605,32.74662731574075,30.130655,36.175861,11.6521583333335,53.0,b1c11,788.0,5.4,50.0,3.0
0.016176118,1.0602968,1.0608684,32.72363430578519,30.140915,36.271046,11.65189166666678,54.0,b1c11,788.0,5.4,50.0,3.0
0.016181467,1.0603093,1.0608323,32.72752868637999,30.198574,36.244686,11.73588000000018,55.0,b1c11,788.0,5.4,50.0,3.0
0.016188236,1.0602726,1.060842,32.733505519891544,30.174955,36.229458,11.652396666666512,56.0,b1c11,788.0,5.4,50.0,3.0
0.016188655,1.0602833,1.0608374,32.7421573312102,30.205284,36.284286,11.735476666666608,57.0,b1c11,788.0,5.4,50.0,3.0
0.016198741,1.0602218,1.0607977,32.64504603676476,30.130449,36.184158,11.651983333332948,58.0,b1c11,788.0,5.4,50.0,3.0
0.016197134,1.0602604,1.0608158,32.654213557392154,30.042988,35.991196,11.735023333333569,59.0,b1c11,788.0,5.4,50.0,3.0
0.016198777,1.0602438,1.0607756,32.6500933198157,30.03661,36.106636,11.652073333333345,60.0,b1c11,788.0,5.4,50.0,3.0
0.016209193,1.0602369,1.0608081,32.58924205342827,29.926247,35.958328,11.73552333333355,61.0,b1c11,788.0,5.4,50.0,3.0
0.016211277,1.0602249,1.0608056,32.59074394683775,29.946074,36.183533,11.651918333333258,62.0,b1c11,788.0,5.4,50.0,3.0
0.016203035,1.0602227,1.0607936,32.6732251239516,30.106323,36.143372,11.651946666666966,63.0,b1c11,788.0,5.4,50.0,3.0
0.016198527,1.0601984,1.0607446,32.66490831363645,30.02622,36.123074,11.65221833333344,64.0,b1c11,788.0,5.4,50.0,3.0
0.016174886,1.0602359,1.0607895,32.90244419575262,30.334139,36.56575,11.652443333333457,65.0,b1c11,788.0,5.4,50.0,3.0
0.016085692,1.0604725,1.0609766,33.36006546308116,30.787443,36.96664,11.735674999999658,66.0,b1c11,788.0,5.4,50.0,3.0
0.016016765,1.0606542,1.0612326,33.57622701175416,30.995308,37.066414,11.65252500000012,67.0,b1c11,788.0,5.4,50.0,3.0
0.015971467,1.0607647,1.0613045,33.72397892420092,31.120598,37.115147,11.652539999999863,68.0,b1c11,788.0,5.4,50.0,3.0
0.015962802,1.0607792,1.0613277,33.72736964040779,31.075306,37.128967,11.651963333332969,69.0,b1c11,788.0,5.4,50.0,3.0
0.016004246,1.0604388,1.0609633,33.172055883806124,30.267019,36.268192,11.651836666666592,70.0,b1c11,788.0,5.4,50.0,3.0
0.016198991,1.0601027,1.0606472,32.72966306828389,30.149946,36.262783,11.651896666666532,71.0,b1c11,788.0,5.4,50.0,3.0
0.01619726,1.0600371,1.0606213,32.70178988506796,30.044348,36.138878,11.652368333333287,72.0,b1c11,788.0,5.4,50.0,3.0
0.016191525,1.0600309,1.0605559,32.69273579139988,29.945288,36.227024,11.73536000000022,73.0,b1c11,788.0,5.4,50.0,3.0
0.016196657,1.0600007,1.0605737,32.74155449596408,29.99111,36.270535,11.73550833333332,74.0,b1c11,788.0,5.4,50.0,3.0
0.016205501,1.0599192,1.0605042,32.72834715314498,29.970375,36.381538,11.735811666666995,75.0,b1c11,788.0,5.4,50.0,3.0
0.01619613,1.0599184,1.0604928,32.71984326672781,30.041845,36.287502,11.652238333333903,76.0,b1c11,788.0,5.4,50.0,3.0
0.016190495,1.0599359,1.060475,32.77291935022621,30.022192,36.3969,11.65170999999973,77.0,b1c11,788.0,5.4,50.0,3.0
0.01620122,1.0598927,1.0604627,32.727496541353375,29.93194,36.39048,11.735104999999749,78.0,b1c11,788.0,5.4,50.0,3.0
0.016203614,1.0598716,1.0604252,32.72095448715593,30.011654,36.418556,11.735289999999804,79.0,b1c11,788.0,5.4,50.0,3.0
